date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:14	44747/44747	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:09:49%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/chocolate_chai_gourmet_tea_pile__36601-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/chocolate_chai_gourmet_tea_pile__36601-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:16	34628/34628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:10:05%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/citrus_zip_gourmet_tea_bulk__29651-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/citrus_zip_gourmet_tea_bulk__29651-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:17	47430/47430	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:09:57%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/cinnamon_plum_gourmet_tea_bulk__56525-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/cinnamon_plum_gourmet_tea_bulk__56525-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:17	22814/22814	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:22%20GMT	http://www.theteafactory.ca/tea/citrus-zip/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/citrus-zip/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:17	22783/22783	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:23%20GMT	http://www.theteafactory.ca/tea/darjeeling/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/darjeeling/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:18	22655/22655	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:23%20GMT	http://www.theteafactory.ca/tea/english-breakfast/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/english-breakfast/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:18	43126/43126	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:09:15%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/afternoon_darjeeling_gourmet_tea__69677-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/afternoon_darjeeling_gourmet_tea__69677-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:19	22716/22716	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:24%20GMT	http://www.theteafactory.ca/tea/forbidden-yunnan/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/forbidden-yunnan/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:19	33565/33565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:10:13%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/english_breakfast_gourmet_tea__53835-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/english_breakfast_gourmet_tea__53835-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:20	22840/22840	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:25%20GMT	http://www.theteafactory.ca/tea/irish-breakfast/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/irish-breakfast/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:23	18285/18285	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:04:33%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/golden_puerh-356x236.jpeg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/golden_puerh-356x236.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:23	23196/23196	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:01:46%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/Puerh_2-356x237.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/Puerh_2-356x237.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:23	39023/39023	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:09:24%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/ancient_yunnan_gourmet_tea__78039-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/ancient_yunnan_gourmet_tea__78039-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:23	34555/34555	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:10:45%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/irish_breakfast_gourmet_tea__00342-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/irish_breakfast_gourmet_tea__00342-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:24	22552/22552	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:29%20GMT	http://www.theteafactory.ca/tea/puerh-2/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/puerh-2/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:24	22435/22435	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:30%20GMT	http://www.theteafactory.ca/tea/golden-puerh-limited/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/golden-puerh-limited/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:25	22617/22617	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:30%20GMT	http://www.theteafactory.ca/tea/apple-pie/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/apple-pie/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:31	38526/38526	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:11:24%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/berries_and_cream_pile__83721-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/berries_and_cream_pile__83721-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:31	51888/51888	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:12%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/apple_pie_gourmet_tea_bulk__16789-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/apple_pie_gourmet_tea_bulk__16789-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:32	48204/48204	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:11:16%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/african_bloom_gourmet_tea_bulk__69000-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/african_bloom_gourmet_tea_bulk__69000-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:32	22526/22526	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:37%20GMT	http://www.theteafactory.ca/tea/african-bloom/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/african-bloom/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:32	23040/23040	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:37%20GMT	http://www.theteafactory.ca/tea/berry-sweet-dreams/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/berry-sweet-dreams/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:32	50779/50779	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:19%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/berry_sweet_dreams_gourmet_tea_bulk__27439-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/berry_sweet_dreams_gourmet_tea_bulk__27439-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:32	22945/22945	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:38%20GMT	http://www.theteafactory.ca/tea/berries-and-cream/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/berries-and-cream/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:33	22602/22602	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:38%20GMT	http://www.theteafactory.ca/tea/chocolate-mint/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/chocolate-mint/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:39	46659/46659	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:11:33%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/chocolate_mint_gourmet_tea_bulk__60751-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/chocolate_mint_gourmet_tea_bulk__60751-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:40	45372/45372	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:11:41%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/cinnamon_orange_gourmet_tea__15279-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/cinnamon_orange_gourmet_tea__15279-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:40	43154/43154	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:11:57%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/hibiscus_peach_gourmet_tea__25084-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/hibiscus_peach_gourmet_tea__25084-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:40	22928/22928	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:46%20GMT	http://www.theteafactory.ca/tea/cinnamon-orange/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/cinnamon-orange/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:41	22873/22873	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:46%20GMT	http://www.theteafactory.ca/tea/hibiscus-peach/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/hibiscus-peach/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:41	22931/22931	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:47%20GMT	http://www.theteafactory.ca/tea/passion-fruit/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/passion-fruit/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:42	52058/52058	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:05%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/passion_fruit_gourmet_tea__82523-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/passion_fruit_gourmet_tea__82523-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:45	26912/26912	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:02:17%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/Lazy_dazy.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/Lazy_dazy.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:45	26597/26597	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:03:01%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/detox.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/detox.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:46	22525/22525	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:51%20GMT	http://www.theteafactory.ca/tea/velvet-vanilla/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/velvet-vanilla/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:46	26459/26459	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:01:39%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/razzlemint.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/razzlemint.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:46	22694/22694	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:52%20GMT	http://www.theteafactory.ca/tea/lazy-dazy/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/lazy-dazy/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:47	22715/22715	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:52%20GMT	http://www.theteafactory.ca/tea/detox-tea/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/detox-tea/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:47	22738/22738	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:52%20GMT	http://www.theteafactory.ca/tea/razzle-dazzle/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/razzle-dazzle/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:47	47904/47904	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:27%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/velvet_vanilla_gourmet_tea_bulk__21621-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/velvet_vanilla_gourmet_tea_bulk__21621-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:48	22691/22691	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:53%20GMT	http://www.theteafactory.ca/tea/serendipitea/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/serendipitea/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:48	22766/22766	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:54%20GMT	http://www.theteafactory.ca/tea/sniffle-cure/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/sniffle-cure/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:50	27793/27793	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:01:32%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/serendipitea.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/serendipitea.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:51	27408/27408	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:01:23%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/Sniffle-Cure.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/Sniffle-Cure.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:51	22761/22761	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:58:57%20GMT	http://www.theteafactory.ca/tea/tranquil-dream/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/tranquil-dream/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:55	41371/41371	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:13:19%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/tranquil_dream_gourmet_tea_bulk__89862-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/tranquil_dream_gourmet_tea_bulk__89862-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:55	39875/39875	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:13:02%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/ginger_cinnamon_spice_gourmet_tea__06893-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/ginger_cinnamon_spice_gourmet_tea__06893-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:55	22866/22866	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:00%20GMT	http://www.theteafactory.ca/tea/cinnamon-ginger/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/cinnamon-ginger/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:56	22521/22521	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:01%20GMT	http://www.theteafactory.ca/tea/cinnamon-chai/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/cinnamon-chai/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:56	22623/22623	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:02%20GMT	http://www.theteafactory.ca/tea/afternoon-breeze/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/afternoon-breeze/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:57	30539/30539	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:03:24%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/afternoon_breeze.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/afternoon_breeze.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:57	22644/22644	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:03%20GMT	http://www.theteafactory.ca/tea/calming-chamomile/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/calming-chamomile/index.html	(from http://www.theteafactory.ca/our-teas/)
14:58:58	45257/45257	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:53%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/cinnamon_chai_gourmet_tea_bulk__28361-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/cinnamon_chai_gourmet_tea_bulk__28361-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:58:59	22734/22734	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:04%20GMT	http://www.theteafactory.ca/tea/chai-mate-spice/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/chai-mate-spice/index.html	(from http://www.theteafactory.ca/our-teas/)
14:59:02	37795/37795	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:45%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/calming_chamomile_gourmet_tea__63624-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/calming_chamomile_gourmet_tea__63624-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:59:02	22476/22476	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:08%20GMT	http://www.theteafactory.ca/tea/amazon-mint/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/amazon-mint/index.html	(from http://www.theteafactory.ca/our-teas/)
14:59:03	41291/41291	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:13:26%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/chai_mate_spice_gourmet_tea_bulk__75379-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/chai_mate_spice_gourmet_tea_bulk__75379-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:59:04	22701/22701	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:09%20GMT	http://www.theteafactory.ca/tea/lemon-rain/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/lemon-rain/index.html	(from http://www.theteafactory.ca/our-teas/)
14:59:05	41197/41197	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:13:10%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/amazon_-mint_mate_bulk__73527-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/amazon_-mint_mate_bulk__73527-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:59:05	22834/22834	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:11%20GMT	http://www.theteafactory.ca/tea/happy-tea/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/happy-tea/index.html	(from http://www.theteafactory.ca/our-teas/)
14:59:05	1273/1273	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Oct%202013%2020:59:20%20GMT	http://www.theteafactory.ca/wp-content/themes/theteafactory/library/images/steam-puff.svgz	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/themes/theteafactory/library/images/steam-puff.svg	(from http://www.theteafactory.ca/our-teas/)
14:59:06	22574/22574	---M-Z	200	added ('OK')	text/html	date:Fri,%2031%20Jan%202014%2020:59:11%20GMT	http://www.theteafactory.ca/tea/cucumber-mint/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/tea/cucumber-mint/index.html	(from http://www.theteafactory.ca/our-teas/)
14:59:06	43742/43742	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:12:36%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/lemon_rain_gourmet_tea_bulk__60122-307x356.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/lemon_rain_gourmet_tea_bulk__60122-307x356.jpg	(from http://www.theteafactory.ca/our-teas/)
14:59:06	23736/23736	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:02:26%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/Happy_Tea-356x267.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/Happy_Tea-356x267.jpg	(from http://www.theteafactory.ca/our-teas/)
14:59:07	662/662	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://www.theteafactory.ca/our-coffee/feed/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/our-coffee/feed/index.html	(from http://www.theteafactory.ca/our-coffee/)
14:59:07	23357/23357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2022:04:26%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/10/Cucumber-Mint-356x267.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/10/Cucumber-Mint-356x267.jpg	(from http://www.theteafactory.ca/our-teas/)
14:59:08	650/650	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://www.theteafactory.ca/menu/feed/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/menu/feed/index.html	(from http://www.theteafactory.ca/menu/)
14:59:13	44316/44316	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2021:59:56%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/09/coffee-equipment.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/09/coffee-equipment.jpg	(from http://www.theteafactory.ca/our-coffee/)
14:59:13	652/652	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://www.theteafactory.ca/about/feed/	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/about/feed/index.html	(from http://www.theteafactory.ca/about/)
14:59:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Jan%202014%2020:59:19%20GMT	http://www.theteafactory.ca/our-teas	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/our-teas	(from http://www.theteafactory.ca/about/)
14:59:14	48553/48553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202013%2021:59:49%20GMT	http://www.theteafactory.ca/wp-content/uploads/2013/09/coffee-fratello.jpg	C:/Users/RICARDO/Desktop/ASPEL/TEA%20DE%20NUEVO/www.theteafactory.ca/wp-content/uploads/2013/09/coffee-fratello.jpg	(from http://www.theteafactory.ca/our-coffee/)
